CommunityName,BeachName,BeachCountrycode,BeachRegionalSea,BeachLength_m,BeachLocation,BeachType,EventDate,EventType,lon_x1,lat_y1,lon_x2,lat_y2
MELTEMI Exhibition Centre Chios,Bella Vista,GR,Mediterranean Sea,133,Urban,Pebbels,20200527,Cleanup,26.13425956,38.41565762,26.13400796,38.41684092
MELTEMI Exhibition Centre Chios,Bella Vista,GR,Mediterranean Sea,133,Urban,Pebbels,20200308,Cleanup,26.13425956,38.41565762,26.13400796,38.41684092
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20170523,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20180123,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20171024,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20171117,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20170430,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20170926,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20170616,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20180326,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20180226,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20171226,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20170721,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Swiss Litter Report,lacl_an_vidy_santie,CH,,27,,,20170825,Cleanup,6.589607778,46.51831778,6.589910971,46.51844939
Surfrider Foundation Europe,"1 Mont?e de la Plage, 40140 Soustons, France",,North-east Atlantic Ocean,350,,,20190604,Cleanup,-1.411542,43.7755031,-1.411542,43.77550311
Wings of the Ocean,over Praia Formosa,PT,North-east Atlantic Ocean,60,Urban,Other (mixed),20210401,Cleanup,-16.95172727,32.64187289,-16.95218325,32.64149345
Wings of the Ocean,over Praia Formosa,PT,North-east Atlantic Ocean,60,Urban,Other (mixed),20210412,Cleanup,-16.95172727,32.64187289,-16.95218325,32.64149345
gBqsPxAZ,Tresmeur,FR,North-east Atlantic Ocean,102,Urban,Sandy,20160512,Cleanup,-3.582719428,48.76834171,-3.584057957,48.76861274
Monitoraggio Strategia Marina  Ministero dell_mbiente,Collelungo,IT,Mediterranean Sea,111,,,20180406,Monitoring,11.02865,42.65128,11.02965,42.65128
Monitoraggio Strategia Marina  Ministero dell_mbiente,Collelungo,IT,Mediterranean Sea,111,,,20181119,Monitoring,11.02865,42.65128,11.02965,42.65128
Monitoraggio Strategia Marina  Ministero dell_mbiente,Collelungo,IT,Mediterranean Sea,111,,,20171120,Monitoring,11.02865,42.65128,11.02965,42.65128
Monitoraggio Strategia Marina  Ministero dell_mbiente,Collelungo,IT,Mediterranean Sea,111,,,20170309,Monitoring,11.02865,42.65128,11.02965,42.65128
Legambiente Onlus,"Spiaggia della Foggia, Ficarazzi (PA)",IT,Mediterranean Sea,100,,,20170424,Monitoring,13.48058,38.0997,13.48158,38.0997
Plastic Change,Jyllinge,DK,North-east Atlantic Ocean,100,Rural,Rocky,20160420,Monitoring,12.105311,55.734717,12.1062798,55.73400133
Plastic Change,Jyllinge,DK,North-east Atlantic Ocean,100,Rural,Rocky,20180419,Monitoring,12.105311,55.734717,12.1062798,55.73400133
Plastic Change,Jyllinge,DK,North-east Atlantic Ocean,100,Rural,Rocky,20170712,Monitoring,12.105311,55.734717,12.1062798,55.73400133
Legambiente Onlus,Cava dell'IsolaForio (NA),IT,Mediterranean Sea,100,,,20180428,Monitoring,0.000124502,0.000365855,0.000124511,0.000365855
Swiss Litter Report,Birs_Reinach_DiNucciN,CH,,36,Rural,Rocky,20170825,Cleanup,7.607008497,47.5036817,7.607005388,47.50400169
Swiss Litter Report,Birs_Reinach_DiNucciN,CH,,36,Rural,Rocky,20170418,Cleanup,7.607008497,47.5036817,7.607005388,47.50400169
Swiss Litter Report,Birs_Reinach_DiNucciN,CH,,36,Rural,Rocky,20171227,Cleanup,7.607008497,47.5036817,7.607005388,47.50400169
Swiss Litter Report,Birs_Reinach_DiNucciN,CH,,36,Rural,Rocky,20170930,Cleanup,7.607008497,47.5036817,7.607005388,47.50400169
Swiss Litter Report,Birs_Reinach_DiNucciN,CH,,36,Rural,Rocky,20170529,Cleanup,7.607008497,47.5036817,7.607005388,47.50400169
Swiss Litter Report,Birs_Reinach_DiNucciN,CH,,36,Rural,Rocky,20180329,Cleanup,7.607008497,47.5036817,7.607005388,47.50400169
Swiss Litter Report,Birs_Reinach_DiNucciN,CH,,36,Rural,Rocky,20170731,Cleanup,7.607008497,47.5036817,7.607005388,47.50400169
Swiss Litter Report,Birs_Reinach_DiNucciN,CH,,36,Rural,Rocky,20180131,Cleanup,7.607008497,47.5036817,7.607005388,47.50400169
Marnoba,"Aguamarga, Almer_",ES,Mediterranean Sea,100,Urban,Sandy,20160822,Cleanup,-1.932013988,36.93939972,-1.931013988,36.93939972
Marnoba,"Aguamarga, Almer_",ES,Mediterranean Sea,100,Urban,Sandy,20160818,Cleanup,-1.932013988,36.93939972,-1.931013988,36.93939972
Swiss Litter Report,emme_luterbach_huggenbergerk,CH,,162,Urban,Other (mixed),20170511,Cleanup,7.574014409,47.21194415,7.574838598,47.21059866
Swiss Litter Report,emme_luterbach_huggenbergerk,CH,,162,Urban,Other (mixed),20170729,Cleanup,7.574014409,47.21194415,7.574838598,47.21059866
Swiss Litter Report,emme_luterbach_huggenbergerk,CH,,162,Urban,Other (mixed),20170830,Cleanup,7.574014409,47.21194415,7.574838598,47.21059866
Swiss Litter Report,emme_luterbach_huggenbergerk,CH,,162,Urban,Other (mixed),20170410,Cleanup,7.574014409,47.21194415,7.574838598,47.21059866
Swiss Litter Report,emme_luterbach_huggenbergerk,CH,,162,Urban,Other (mixed),20170930,Cleanup,7.574014409,47.21194415,7.574838598,47.21059866
Swiss Litter Report,emme_luterbach_huggenbergerk,CH,,162,Urban,Other (mixed),20171030,Cleanup,7.574014409,47.21194415,7.574838598,47.21059866
Swiss Litter Report,emme_luterbach_huggenbergerk,CH,,162,Urban,Other (mixed),20170628,Cleanup,7.574014409,47.21194415,7.574838598,47.21059866
Surfrider Foundation Europe,"Unnamed Road Le Porge, 33680 Le Porge, France",FR,North-east Atlantic Ocean,79,,,20160109,Cleanup,-1.22867,44.8279,-1.22767,44.8279
Surfrider Foundation Europe,"R. Dr. Francisco S? Carneiro 39, 2520-431 Peniche, Portugal",,North-east Atlantic Ocean,750,,,20190316,Cleanup,-9.3878981,39.3602907,-9.3878981,39.36029071
Surfrider Foundation Europe,"66 Prom. Jacques-Yves Cousteau, 06700 Saint-Laurent-du-Var, France",,Mediterranean Sea,350,,,20190519,Cleanup,7.1991388,43.6562291,7.1991388,43.65622911
Surfrider Foundation Europe,Port Morvn,FR,North-east Atlantic Ocean,192,,,20190528,Cleanup,-2.57964768,48.57075913,-2.581602414,48.56961309
WWF Denmark,Sydvestpynten,,Baltic Sea,399,Rural,Sandy,20190505,Cleanup,12.55899677,55.56753535,12.55821475,55.57109357
WWF Denmark,Sydvestpynten,,Baltic Sea,399,Rural,Sandy,20190831,Cleanup,12.55899677,55.56753535,12.55821475,55.57109357
Legambiente Onlus,"Spiaggia di Levante (la spiaggetta), Terracina (LT)",IT,Mediterranean Sea,100,,,20180412,Monitoring,0.000119099,0.000370881,0.000119108,0.000370881
Legambiente Onlus,"Spiaggia Marzocca, Senigallia (AN)",IT,Mediterranean Sea,100,,,20160516,Monitoring,13.28975,43.67737,13.29075,43.67737
Marnoba,"El Saler, Valencia/Val_cia",ES,Mediterranean Sea,100,Near river mouth,Sandy,20170930,Cleanup,-0.323888898,39.3805542,-0.322888898,39.3805542
Marnoba,"El Saler, Valencia/Val_cia",ES,Mediterranean Sea,100,Near river mouth,Sandy,20171114,Cleanup,-0.323888898,39.3805542,-0.322888898,39.3805542
Marnoba,"Port de Sagunt, Valencia/Val_cia",ES,Mediterranean Sea,100,Urban,Sandy,20181007,Cleanup,-0.204999998,39.66972351,-0.203999998,39.66972351
Surfrider Foundation Europe,"Spiaggia Pane e Pomodoro, 70126 Bari, Italie",IT,Mediterranean Sea,102,Urban,Sandy,20161016,Cleanup,16.89053598,41.1187169,16.8916838,41.11842625
Surfers Against Sewage,Perranporth (Surfers Against Sewage),UK,North-east Atlantic Ocean,120,,,20160714,Cleanup,-5.154433051,50.34857478,-5.153793002,50.34957434
Surfrider Foundation Europe,Port la Nouvelle Est Vieille Nouvelle,FR,Mediterranean Sea,578,,,20200216,Cleanup,3.065601651,43.02259254,3.068023509,43.02748378
Surfrider Foundation Europe,Port la Nouvelle Est Vieille Nouvelle,FR,Mediterranean Sea,578,,,20200216,Cleanup,3.065601651,43.02259254,3.068023509,43.02748378
EMBLAS,Tskaltsminda,GE,Black Sea,31,Urban,Sandy,20190831,Monitoring,41.75718128,42.00160264,41.75718663,42.00188358
EMBLAS,Tskaltsminda,GE,Black Sea,31,Urban,Sandy,20200809,Cleanup,41.75718128,42.00160264,41.75718663,42.00188358
EMBLAS,Tskaltsminda,GE,Black Sea,31,Urban,Sandy,20191026,Cleanup,41.75718128,42.00160264,41.75718663,42.00188358
DeFishGear - Slovenia,Seca 1 - Soline,SI,Mediterranean Sea,1176,Urban,Other (mixed),20170923,Cleanup,13.60352434,45.49605984,13.58959831,45.50020394
Surfrider Foundation Europe,"14 Rue de la Carri_e, 56610 Arradon, France",FR,North-east Atlantic Ocean,74,,,20150620,Cleanup,-2.82952,47.6143,-2.82852,47.6143
gBqsPxAZ,plage fort cigogne,null,North-east Atlantic Ocean,116,,,20190624,Cleanup,-3.992732055,47.71616235,-3.993041075,47.71718739
gBqsPxAZ,Tallinn Bay (Tallinna Lahe osa),EE,Baltic Sea,802,Urban,Other (mixed),20170506,Cleanup,24.66896179,59.463008,24.68302888,59.46416365
Surfrider Foundation Europe,"43 Place Maurice Chevalier, 94130 Nogent-sur-Marne, France",,Unknown,750,,,20190519,Cleanup,2.4907103,48.8323192,2.4907103,48.83231921
Surfrider Foundation Europe,"3 Boulevard Clemenceau, 76600 Le Havre, France",FR,North-east Atlantic Ocean,2000,,,20190518,Cleanup,0.096616,49.4917937,0.096616,49.49179371
Surfrider Foundation Europe,"Parking plage de la garonne, 33950 L_e-Cap-Ferret, France",FR,North-east Atlantic Ocean,79,,,20150516,Cleanup,-1.24677,44.6967,-1.24577,44.6967
Swiss Litter Report,Reuss_St.Karli_LinigerS/ImhofY,CH,,14,,,20170430,Cleanup,8.287914508,47.05711183,8.287949971,47.05698005
Swiss Litter Report,Reuss_St.Karli_LinigerS/ImhofY,CH,,14,,,20171006,Cleanup,8.287914508,47.05711183,8.287949971,47.05698005
Swiss Litter Report,Reuss_St.Karli_LinigerS/ImhofY,CH,,14,,,20170707,Cleanup,8.287914508,47.05711183,8.287949971,47.05698005
Swiss Litter Report,Reuss_St.Karli_LinigerS/ImhofY,CH,,14,,,20170504,Cleanup,8.287914508,47.05711183,8.287949971,47.05698005
gBqsPxAZ,stephanie lerner,FR,North-east Atlantic Ocean,1064,,,20171026,Cleanup,0.089261441,49.49930298,0.092205011,49.48992292
Swiss Litter Report,Neuenburgersee_Cudrefin_MatterA,CH,,5,Rural,Sandy,20170407,Cleanup,7.025968066,46.96270889,7.026020294,46.96272914
Swiss Litter Report,Neuenburgersee_Cudrefin_MatterA,CH,,5,Rural,Sandy,20170820,Cleanup,7.025968066,46.96270889,7.026020294,46.96272914
Swiss Litter Report,Neuenburgersee_Cudrefin_MatterA,CH,,5,Rural,Sandy,20170924,Cleanup,7.025968066,46.96270889,7.026020294,46.96272914
Swiss Litter Report,Neuenburgersee_Cudrefin_MatterA,CH,,5,Rural,Sandy,20170729,Cleanup,7.025968066,46.96270889,7.026020294,46.96272914
Swiss Litter Report,Neuenburgersee_Cudrefin_MatterA,CH,,5,Rural,Sandy,20171028,Cleanup,7.025968066,46.96270889,7.026020294,46.96272914
Swiss Litter Report,Neuenburgersee_Cudrefin_MatterA,CH,,5,Rural,Sandy,20170528,Cleanup,7.025968066,46.96270889,7.026020294,46.96272914
Swiss Litter Report,Neuenburgersee_Cudrefin_MatterA,CH,,5,Rural,Sandy,20170625,Cleanup,7.025968066,46.96270889,7.026020294,46.96272914
Swiss Litter Report,Neuenburgersee_Cudrefin_MatterA,CH,,5,Rural,Sandy,20171217,Cleanup,7.025968066,46.96270889,7.026020294,46.96272914
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20180404,Monitoring,11.99125,55.683035,11.99203,55.682251
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20180622,Cleanup,11.99125,55.683035,11.99203,55.682251
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20160415,Monitoring,11.99125,55.683035,11.99203,55.682251
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20171013,Monitoring,11.99125,55.683035,11.99203,55.682251
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20170712,Monitoring,11.99125,55.683035,11.99203,55.682251
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20160711,Monitoring,11.99125,55.683035,11.99203,55.682251
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20161015,Monitoring,11.99125,55.683035,11.99203,55.682251
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20170426,Monitoring,11.99125,55.683035,11.99203,55.682251
Plastic Change,Lejre Vig II,DK,North-east Atlantic Ocean,100,Rural,Rocky,20180912,Monitoring,11.99125,55.683035,11.99203,55.682251
Legambiente Onlus,"Cala Sala - Cala Incina, Polignano a Mare (BA)",IT,Mediterranean Sea,100,,,20150510,Monitoring,17.25751,40.9802,17.25851,40.9802
Surfrider Foundation Europe,"Beg an Dorchen Plomeur, 29120 Plomeur, France",FR,North-east Atlantic Ocean,74,,,20150405,Cleanup,-4.34846,47.8373,-4.34746,47.8373
Legambiente Onlus,Fiumicello Maratea (PZ),IT,Mediterranean Sea,100,,,20180427,Monitoring,0.000141032,0.000359311,0.000141041,0.000359311
Surfrider Foundation Europe,"mairie de saint aubin sur mer , 14750 saint aubin sur mer , France",FR,North-east Atlantic Ocean,72,,,20150426,Cleanup,-0.39261,49.3319,-0.39161,49.3319
Legambiente Onlus,"Oasi dunale Torre di Mare, Capaccio-Paestum (SA)",IT,Mediterranean Sea,100,,,20170428,Monitoring,14.98609,40.41882,14.98709,40.41882
Anemone,Vama Veche (Anemone),RO,Black Sea,102,Rural,Sandy,20190916,Monitoring,28.57783,43.7486,28.57829,43.74774
Anemone,Vama Veche (Anemone),RO,Black Sea,102,Rural,Sandy,20190403,Monitoring,28.57783,43.7486,28.57829,43.74774
gBqsPxAZ,Creek (spring into Aare),,,9,Urban,Sandy,20170402,Cleanup,7.452821364,46.97092863,7.452909883,46.97098909
gBqsPxAZ,Creek (spring into Aare),,,9,Urban,Sandy,20170521,Cleanup,7.452821364,46.97092863,7.452909883,46.97098909
gBqsPxAZ,Cape Recife,ZA,,1998,Urban,Other (mixed),20180704,Cleanup,25.69189909,-34.01254236,25.70080398,-34.02895812
gBqsPxAZ,Cape Recife,ZA,,1998,Urban,Other (mixed),20180622,Cleanup,25.69189909,-34.01254236,25.70080398,-34.02895812
gBqsPxAZ,Cape Recife,ZA,,1998,Urban,Other (mixed),20180718,Cleanup,25.69189909,-34.01254236,25.70080398,-34.02895812
gBqsPxAZ,Cape Recife,ZA,,1998,Urban,Other (mixed),20180709,Cleanup,25.69189909,-34.01254236,25.70080398,-34.02895812
Marnoba,"La Restinga , Las Palmas",ES,North-east Atlantic Ocean,100,Rural,Sandy,20171007,Cleanup,-15.39016914,28.02859497,-15.38916914,28.02859497
Surfrider Foundation Europe,"Plage du m?tro, 40220, France",FR,North-east Atlantic Ocean,150,,,20190519,Cleanup,-1.5005936,43.5595908,-1.5005936,43.55959081
Surfrider Foundation Europe,"via lungomare di pegli, 16155 Genova, Italie",IT,Mediterranean Sea,79,,,20150418,Cleanup,8.81444,44.4253,8.81544,44.4253
Surfrider Foundation Europe,"Avenue du Truc Vert L_e-Cap-Ferret, 33950 L_e-Cap-Ferret, France",FR,North-east Atlantic Ocean,79,,,20150507,Cleanup,-1.25256,44.7005,-1.25156,44.7005
Legambiente Onlus,"Spiaggia Colombo, Salerno (SA)",IT,Mediterranean Sea,100,,,20170429,Monitoring,14.79931,40.65877,14.80031,40.65877
Perseus,Venus-Saturn,RO,Black Sea,1421,Urban,Sandy,20150113,Cleanup,28.59641782,43.84202317,28.59253421,43.82955037
Perseus,Venus-Saturn,RO,Black Sea,1421,Urban,Sandy,20150630,Cleanup,28.59641782,43.84202317,28.59253421,43.82955037
gBqsPxAZ,pors mabo,FR,North-east Atlantic Ocean,100,Rural,Sandy,20160512,Cleanup,-3.56341502,48.75970651,-3.564666541,48.76007415
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20170412,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20180331,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20170830,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20171231,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20171025,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20170723,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20180228,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20170627,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20170522,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Swiss Litter Report,rhein_eglisau_gomringerp,CH,,6,Rural,Pebbels,20171130,Cleanup,8.534584747,47.57331594,8.534512568,47.57334535
Surfrider Foundation Europe,"4 All?e Pierre Ortal, 33680 Lacanau, France",FR,North-east Atlantic Ocean,78,,,20150329,Cleanup,-1.20289,45.001,-1.20189,45.001
Aarhus University - Denmark,Upernavik st1,,Unknown,82,Rural,Pebbels,20170713,Monitoring,-56.62094261,73.66193623,-56.62291107,73.66151797
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20170928,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20180331,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20170630,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20170727,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20180130,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20171027,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20170831,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20171129,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20170430,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Swiss Litter Report,zugersee_Immensee_Guedesd,CH,,21,,,20170531,Cleanup,8.478881171,47.10668688,8.478635696,47.10660264
Marnoba,"Port Saplaya, Valencia/Val_cia",ES,Mediterranean Sea,100,Urban,Sandy,20171001,Cleanup,-0.319999993,39.61555481,-0.318999993,39.61555481
Marnoba,"Port Saplaya, Valencia/Val_cia",ES,Mediterranean Sea,100,Urban,Sandy,20180605,Cleanup,-0.319999993,39.61555481,-0.318999993,39.61555481
Blue Flag Turkey,Kermetur Public Beach ,TR,Mediterranean Sea,132,Urban,Sandy,20210309,Monitoring,28.325879,37.050207,28.3269,37.049343
Blue Flag Turkey,Kermetur Public Beach ,TR,Mediterranean Sea,132,Urban,Sandy,20210524,Monitoring,28.325879,37.050207,28.3269,37.049343
Swiss Litter Report,katzenbach_zuerich_sanesim,CH,,99,Rural,Other (mixed),20180124,Cleanup,8.513088026,47.42847285,8.512952828,47.42936038
Swiss Litter Report,katzenbach_zuerich_sanesim,CH,,99,Rural,Other (mixed),20170525,Cleanup,8.513088026,47.42847285,8.512952828,47.42936038
Swiss Litter Report,katzenbach_zuerich_sanesim,CH,,99,Rural,Other (mixed),20171129,Cleanup,8.513088026,47.42847285,8.512952828,47.42936038
Swiss Litter Report,katzenbach_zuerich_sanesim,CH,,99,Rural,Other (mixed),20180324,Cleanup,8.513088026,47.42847285,8.512952828,47.42936038
Swiss Litter Report,katzenbach_zuerich_sanesim,CH,,99,Rural,Other (mixed),20170821,Cleanup,8.513088026,47.42847285,8.512952828,47.42936038
Swiss Litter Report,katzenbach_zuerich_sanesim,CH,,99,Rural,Other (mixed),20170430,Cleanup,8.513088026,47.42847285,8.512952828,47.42936038
Swiss Litter Report,katzenbach_zuerich_sanesim,CH,,99,Rural,Other (mixed),20180228,Cleanup,8.513088026,47.42847285,8.512952828,47.42936038
Swiss Litter Report,Birsk_fli Rusco,DE,,50,,,20170626,Cleanup,7.617291605,47.55774291,7.617696603,47.55737978
Swiss Litter Report,Birsk_fli Rusco,DE,,50,,,20180211,Cleanup,7.617291605,47.55774291,7.617696603,47.55737978
Swiss Litter Report,Birsk_fli Rusco,DE,,50,,,20171003,Cleanup,7.617291605,47.55774291,7.617696603,47.55737978
Swiss Litter Report,Birsk_fli Rusco,DE,,50,,,20170725,Cleanup,7.617291605,47.55774291,7.617696603,47.55737978
Swiss Litter Report,Birsk_fli Rusco,DE,,50,,,20170422,Cleanup,7.617291605,47.55774291,7.617696603,47.55737978
Swiss Litter Report,Birsk_fli Rusco,DE,,50,,,20171203,Cleanup,7.617291605,47.55774291,7.617696603,47.55737978
